LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
BEL,HUR,WOMEN,PC_LF,M,1987-08,15.4,
BEL,HUR,WOMEN,PC_LF,M,1987-09,15.2,
BEL,HUR,WOMEN,PC_LF,M,1987-10,15.1,
BEL,HUR,WOMEN,PC_LF,M,1987-11,14.9,
BEL,HUR,WOMEN,PC_LF,M,1987-12,14.8,
BEL,HUR,WOMEN,PC_LF,M,1988-01,14.6,
BEL,HUR,WOMEN,PC_LF,M,1988-02,14.4,
BEL,HUR,WOMEN,PC_LF,M,1988-03,14.2,
BEL,HUR,WOMEN,PC_LF,M,1988-04,14.1,
BEL,HUR,WOMEN,PC_LF,M,1988-05,13.9,
BEL,HUR,WOMEN,PC_LF,M,1988-06,13.8,
BEL,HUR,WOMEN,PC_LF,M,1988-07,13.6,
BEL,HUR,WOMEN,PC_LF,M,1988-08,13.5,
BEL,HUR,WOMEN,PC_LF,M,1988-09,13.2,
BEL,HUR,WOMEN,PC_LF,M,1988-10,13,
BEL,HUR,WOMEN,PC_LF,M,1988-11,12.9,
BEL,HUR,WOMEN,PC_LF,M,1988-12,12.7,
BEL,HUR,WOMEN,PC_LF,M,1989-01,12.5,
BEL,HUR,WOMEN,PC_LF,M,1989-02,12.3,
BEL,HUR,WOMEN,PC_LF,M,1989-03,12.3,
BEL,HUR,WOMEN,PC_LF,M,1989-04,12.1,
BEL,HUR,WOMEN,PC_LF,M,1989-05,11.9,
BEL,HUR,WOMEN,PC_LF,M,1989-06,11.8,
BEL,HUR,WOMEN,PC_LF,M,1989-07,11.7,
BEL,HUR,WOMEN,PC_LF,M,1989-08,11.6,
BEL,HUR,WOMEN,PC_LF,M,1989-09,11.4,
BEL,HUR,WOMEN,PC_LF,M,1989-10,11.2,
BEL,HUR,WOMEN,PC_LF,M,1989-11,11.1,
BEL,HUR,WOMEN,PC_LF,M,1989-12,11,
BEL,HUR,WOMEN,PC_LF,M,1990-01,10.9,
BEL,HUR,WOMEN,PC_LF,M,1990-02,10.8,
BEL,HUR,WOMEN,PC_LF,M,1990-03,10.7,
BEL,HUR,WOMEN,PC_LF,M,1990-04,10.6,
BEL,HUR,WOMEN,PC_LF,M,1990-05,10.5,
BEL,HUR,WOMEN,PC_LF,M,1990-06,10.5,
BEL,HUR,WOMEN,PC_LF,M,1990-07,10.4,
BEL,HUR,WOMEN,PC_LF,M,1990-08,10.3,
BEL,HUR,WOMEN,PC_LF,M,1990-09,10.2,
BEL,HUR,WOMEN,PC_LF,M,1990-10,10.2,
BEL,HUR,WOMEN,PC_LF,M,1990-11,10.1,
BEL,HUR,WOMEN,PC_LF,M,1990-12,10.1,
BEL,HUR,WOMEN,PC_LF,M,1991-01,10,
BEL,HUR,WOMEN,PC_LF,M,1991-02,10,
BEL,HUR,WOMEN,PC_LF,M,1991-03,9.9,
BEL,HUR,WOMEN,PC_LF,M,1991-04,9.8,
BEL,HUR,WOMEN,PC_LF,M,1991-05,9.8,
BEL,HUR,WOMEN,PC_LF,M,1991-06,9.8,
BEL,HUR,WOMEN,PC_LF,M,1991-07,9.7,
BEL,HUR,WOMEN,PC_LF,M,1991-08,9.7,
BEL,HUR,WOMEN,PC_LF,M,1991-09,9.7,
BEL,HUR,WOMEN,PC_LF,M,1991-10,9.7,
BEL,HUR,WOMEN,PC_LF,M,1991-11,9.7,
BEL,HUR,WOMEN,PC_LF,M,1991-12,9.7,
BEL,HUR,WOMEN,PC_LF,M,1992-01,9.7,
BEL,HUR,WOMEN,PC_LF,M,1992-02,9.7,
BEL,HUR,WOMEN,PC_LF,M,1992-03,9.7,
BEL,HUR,WOMEN,PC_LF,M,1992-04,9.8,
BEL,HUR,WOMEN,PC_LF,M,1992-05,9.8,
BEL,HUR,WOMEN,PC_LF,M,1992-06,9.9,
BEL,HUR,WOMEN,PC_LF,M,1992-07,10,
BEL,HUR,WOMEN,PC_LF,M,1992-08,10,
BEL,HUR,WOMEN,PC_LF,M,1992-09,10.1,
BEL,HUR,WOMEN,PC_LF,M,1992-10,10.2,
BEL,HUR,WOMEN,PC_LF,M,1992-11,10.3,
BEL,HUR,WOMEN,PC_LF,M,1992-12,10.5,
BEL,HUR,WOMEN,PC_LF,M,1993-01,10.6,
BEL,HUR,WOMEN,PC_LF,M,1993-02,10.8,
BEL,HUR,WOMEN,PC_LF,M,1993-03,10.9,
BEL,HUR,WOMEN,PC_LF,M,1993-04,11.1,
BEL,HUR,WOMEN,PC_LF,M,1993-05,11.2,
BEL,HUR,WOMEN,PC_LF,M,1993-06,11.4,
BEL,HUR,WOMEN,PC_LF,M,1993-07,11.5,
BEL,HUR,WOMEN,PC_LF,M,1993-08,11.7,
BEL,HUR,WOMEN,PC_LF,M,1993-09,11.9,
BEL,HUR,WOMEN,PC_LF,M,1993-10,12,
BEL,HUR,WOMEN,PC_LF,M,1993-11,12.1,
BEL,HUR,WOMEN,PC_LF,M,1993-12,12.3,
BEL,HUR,WOMEN,PC_LF,M,1994-01,12.4,
BEL,HUR,WOMEN,PC_LF,M,1994-02,12.5,
BEL,HUR,WOMEN,PC_LF,M,1994-03,12.6,
BEL,HUR,WOMEN,PC_LF,M,1994-04,12.7,
BEL,HUR,WOMEN,PC_LF,M,1994-05,12.7,
BEL,HUR,WOMEN,PC_LF,M,1994-06,12.8,
BEL,HUR,WOMEN,PC_LF,M,1994-07,12.7,
BEL,HUR,WOMEN,PC_LF,M,1994-08,12.7,
BEL,HUR,WOMEN,PC_LF,M,1994-09,12.8,
BEL,HUR,WOMEN,PC_LF,M,1994-10,12.7,
BEL,HUR,WOMEN,PC_LF,M,1994-11,12.7,
BEL,HUR,WOMEN,PC_LF,M,1994-12,12.7,
BEL,HUR,WOMEN,PC_LF,M,1995-01,12.6,
BEL,HUR,WOMEN,PC_LF,M,1995-02,12.6,
BEL,HUR,WOMEN,PC_LF,M,1995-03,12.6,
BEL,HUR,WOMEN,PC_LF,M,1995-04,12.6,
BEL,HUR,WOMEN,PC_LF,M,1995-05,12.6,
BEL,HUR,WOMEN,PC_LF,M,1995-06,12.6,
BEL,HUR,WOMEN,PC_LF,M,1995-07,12.6,
BEL,HUR,WOMEN,PC_LF,M,1995-08,12.7,
BEL,HUR,WOMEN,PC_LF,M,1995-09,12.7,
BEL,HUR,WOMEN,PC_LF,M,1995-10,12.8,
BEL,HUR,WOMEN,PC_LF,M,1995-11,12.9,
BEL,HUR,WOMEN,PC_LF,M,1995-12,12.8,
BEL,HUR,WOMEN,PC_LF,M,1996-01,12.9,
BEL,HUR,WOMEN,PC_LF,M,1996-02,12.9,
BEL,HUR,WOMEN,PC_LF,M,1996-03,12.8,
BEL,HUR,WOMEN,PC_LF,M,1996-04,12.8,
BEL,HUR,WOMEN,PC_LF,M,1996-05,12.7,
BEL,HUR,WOMEN,PC_LF,M,1996-06,12.6,
BEL,HUR,WOMEN,PC_LF,M,1996-07,12.5,
BEL,HUR,WOMEN,PC_LF,M,1996-08,12.4,
BEL,HUR,WOMEN,PC_LF,M,1996-09,12.3,
BEL,HUR,WOMEN,PC_LF,M,1996-10,12.2,
BEL,HUR,WOMEN,PC_LF,M,1996-11,12.1,
BEL,HUR,WOMEN,PC_LF,M,1996-12,12,
BEL,HUR,WOMEN,PC_LF,M,1997-01,11.9,
BEL,HUR,WOMEN,PC_LF,M,1997-02,11.9,
BEL,HUR,WOMEN,PC_LF,M,1997-03,11.8,
BEL,HUR,WOMEN,PC_LF,M,1997-04,11.8,
BEL,HUR,WOMEN,PC_LF,M,1997-05,11.8,
BEL,HUR,WOMEN,PC_LF,M,1997-06,11.8,
BEL,HUR,WOMEN,PC_LF,M,1997-07,11.9,
BEL,HUR,WOMEN,PC_LF,M,1997-08,11.9,
BEL,HUR,WOMEN,PC_LF,M,1997-09,11.9,
BEL,HUR,WOMEN,PC_LF,M,1997-10,11.9,
BEL,HUR,WOMEN,PC_LF,M,1997-11,11.9,
BEL,HUR,WOMEN,PC_LF,M,1997-12,12,
BEL,HUR,WOMEN,PC_LF,M,1998-01,12,
BEL,HUR,WOMEN,PC_LF,M,1998-02,12,
BEL,HUR,WOMEN,PC_LF,M,1998-03,12,
BEL,HUR,WOMEN,PC_LF,M,1998-04,12,
BEL,HUR,WOMEN,PC_LF,M,1998-05,11.9,
BEL,HUR,WOMEN,PC_LF,M,1998-06,11.8,
BEL,HUR,WOMEN,PC_LF,M,1998-07,11.6,
BEL,HUR,WOMEN,PC_LF,M,1998-08,11.6,
BEL,HUR,WOMEN,PC_LF,M,1998-09,11.5,
BEL,HUR,WOMEN,PC_LF,M,1998-10,11.3,
BEL,HUR,WOMEN,PC_LF,M,1998-11,11.1,
BEL,HUR,WOMEN,PC_LF,M,1998-12,11,
BEL,HUR,WOMEN,PC_LF,M,1999-01,10.9,
BEL,HUR,WOMEN,PC_LF,M,1999-02,10.9,
BEL,HUR,WOMEN,PC_LF,M,1999-03,10.9,
BEL,HUR,WOMEN,PC_LF,M,1999-04,10.8,
BEL,HUR,WOMEN,PC_LF,M,1999-05,10.7,
BEL,HUR,WOMEN,PC_LF,M,1999-06,10.3,
BEL,HUR,WOMEN,PC_LF,M,1999-07,9.8,
BEL,HUR,WOMEN,PC_LF,M,1999-08,9.7,
BEL,HUR,WOMEN,PC_LF,M,1999-09,9.7,
BEL,HUR,WOMEN,PC_LF,M,1999-10,9.8,
BEL,HUR,WOMEN,PC_LF,M,1999-11,9.8,
BEL,HUR,WOMEN,PC_LF,M,1999-12,9.4,
BEL,HUR,WOMEN,PC_LF,M,2000-01,8.8,
BEL,HUR,WOMEN,PC_LF,M,2000-02,8.4,
BEL,HUR,WOMEN,PC_LF,M,2000-03,8.3,
BEL,HUR,WOMEN,PC_LF,M,2000-04,8.7,
BEL,HUR,WOMEN,PC_LF,M,2000-05,8.7,
BEL,HUR,WOMEN,PC_LF,M,2000-06,8.6,
BEL,HUR,WOMEN,PC_LF,M,2000-07,8.3,
BEL,HUR,WOMEN,PC_LF,M,2000-08,8.5,
BEL,HUR,WOMEN,PC_LF,M,2000-09,8.5,
BEL,HUR,WOMEN,PC_LF,M,2000-10,8.7,
BEL,HUR,WOMEN,PC_LF,M,2000-11,8.5,
BEL,HUR,WOMEN,PC_LF,M,2000-12,8.1,
BEL,HUR,WOMEN,PC_LF,M,2001-01,7.4,
BEL,HUR,WOMEN,PC_LF,M,2001-02,7.1,
BEL,HUR,WOMEN,PC_LF,M,2001-03,7.1,
BEL,HUR,WOMEN,PC_LF,M,2001-04,7.4,
BEL,HUR,WOMEN,PC_LF,M,2001-05,7.5,
BEL,HUR,WOMEN,PC_LF,M,2001-06,7.2,
BEL,HUR,WOMEN,PC_LF,M,2001-07,6.7,
BEL,HUR,WOMEN,PC_LF,M,2001-08,6.7,
BEL,HUR,WOMEN,PC_LF,M,2001-09,7.2,
BEL,HUR,WOMEN,PC_LF,M,2001-10,8.1,
BEL,HUR,WOMEN,PC_LF,M,2001-11,8.5,
BEL,HUR,WOMEN,PC_LF,M,2001-12,8.8,
BEL,HUR,WOMEN,PC_LF,M,2002-01,9,
BEL,HUR,WOMEN,PC_LF,M,2002-02,9,
BEL,HUR,WOMEN,PC_LF,M,2002-03,8.8,
BEL,HUR,WOMEN,PC_LF,M,2002-04,8.3,
BEL,HUR,WOMEN,PC_LF,M,2002-05,8.2,
BEL,HUR,WOMEN,PC_LF,M,2002-06,8.3,
BEL,HUR,WOMEN,PC_LF,M,2002-07,8.8,
BEL,HUR,WOMEN,PC_LF,M,2002-08,8.8,
BEL,HUR,WOMEN,PC_LF,M,2002-09,8.8,
BEL,HUR,WOMEN,PC_LF,M,2002-10,8.5,
BEL,HUR,WOMEN,PC_LF,M,2002-11,8.5,
BEL,HUR,WOMEN,PC_LF,M,2002-12,8.6,
BEL,HUR,WOMEN,PC_LF,M,2003-01,9,
BEL,HUR,WOMEN,PC_LF,M,2003-02,9.1,
BEL,HUR,WOMEN,PC_LF,M,2003-03,8.9,
BEL,HUR,WOMEN,PC_LF,M,2003-04,8.6,
BEL,HUR,WOMEN,PC_LF,M,2003-05,8.5,
BEL,HUR,WOMEN,PC_LF,M,2003-06,8.5,
BEL,HUR,WOMEN,PC_LF,M,2003-07,8.7,
BEL,HUR,WOMEN,PC_LF,M,2003-08,8.7,
BEL,HUR,WOMEN,PC_LF,M,2003-09,8.9,
BEL,HUR,WOMEN,PC_LF,M,2003-10,8.9,
BEL,HUR,WOMEN,PC_LF,M,2003-11,9,
BEL,HUR,WOMEN,PC_LF,M,2003-12,9.3,
BEL,HUR,WOMEN,PC_LF,M,2004-01,9.7,
BEL,HUR,WOMEN,PC_LF,M,2004-02,9.8,
BEL,HUR,WOMEN,PC_LF,M,2004-03,9.5,
BEL,HUR,WOMEN,PC_LF,M,2004-04,8.7,
BEL,HUR,WOMEN,PC_LF,M,2004-05,8.6,
BEL,HUR,WOMEN,PC_LF,M,2004-06,9.1,
BEL,HUR,WOMEN,PC_LF,M,2004-07,9.9,
BEL,HUR,WOMEN,PC_LF,M,2004-08,10.3,
BEL,HUR,WOMEN,PC_LF,M,2004-09,10.3,
BEL,HUR,WOMEN,PC_LF,M,2004-10,9.8,
BEL,HUR,WOMEN,PC_LF,M,2004-11,9.3,
BEL,HUR,WOMEN,PC_LF,M,2004-12,9.2,
BEL,HUR,WOMEN,PC_LF,M,2005-01,9.4,
BEL,HUR,WOMEN,PC_LF,M,2005-02,9.6,
BEL,HUR,WOMEN,PC_LF,M,2005-03,9.7,
BEL,HUR,WOMEN,PC_LF,M,2005-04,9.5,
BEL,HUR,WOMEN,PC_LF,M,2005-05,9.5,
BEL,HUR,WOMEN,PC_LF,M,2005-06,9.6,
BEL,HUR,WOMEN,PC_LF,M,2005-07,9.7,
BEL,HUR,WOMEN,PC_LF,M,2005-08,9.6,
BEL,HUR,WOMEN,PC_LF,M,2005-09,9.7,
BEL,HUR,WOMEN,PC_LF,M,2005-10,9.4,
BEL,HUR,WOMEN,PC_LF,M,2005-11,9.3,
BEL,HUR,WOMEN,PC_LF,M,2005-12,9.3,
BEL,HUR,WOMEN,PC_LF,M,2006-01,9.3,
BEL,HUR,WOMEN,PC_LF,M,2006-02,9.3,
BEL,HUR,WOMEN,PC_LF,M,2006-03,9.3,
BEL,HUR,WOMEN,PC_LF,M,2006-04,9.4,
BEL,HUR,WOMEN,PC_LF,M,2006-05,9.6,
BEL,HUR,WOMEN,PC_LF,M,2006-06,9.5,
BEL,HUR,WOMEN,PC_LF,M,2006-07,9.3,
BEL,HUR,WOMEN,PC_LF,M,2006-08,9.2,
BEL,HUR,WOMEN,PC_LF,M,2006-09,9.3,
BEL,HUR,WOMEN,PC_LF,M,2006-10,9.2,
BEL,HUR,WOMEN,PC_LF,M,2006-11,9.1,
BEL,HUR,WOMEN,PC_LF,M,2006-12,9,
BEL,HUR,WOMEN,PC_LF,M,2007-01,9,
BEL,HUR,WOMEN,PC_LF,M,2007-02,9,
BEL,HUR,WOMEN,PC_LF,M,2007-03,9.2,
BEL,HUR,WOMEN,PC_LF,M,2007-04,9.6,
BEL,HUR,WOMEN,PC_LF,M,2007-05,9.5,
BEL,HUR,WOMEN,PC_LF,M,2007-06,8.8,
BEL,HUR,WOMEN,PC_LF,M,2007-07,8,
BEL,HUR,WOMEN,PC_LF,M,2007-08,7.5,
BEL,HUR,WOMEN,PC_LF,M,2007-09,7.4,
BEL,HUR,WOMEN,PC_LF,M,2007-10,7.8,
BEL,HUR,WOMEN,PC_LF,M,2007-11,8,
BEL,HUR,WOMEN,PC_LF,M,2007-12,8,
BEL,HUR,WOMEN,PC_LF,M,2008-01,7.8,
BEL,HUR,WOMEN,PC_LF,M,2008-02,7.5,
BEL,HUR,WOMEN,PC_LF,M,2008-03,7.2,
BEL,HUR,WOMEN,PC_LF,M,2008-04,7,
BEL,HUR,WOMEN,PC_LF,M,2008-05,7,
BEL,HUR,WOMEN,PC_LF,M,2008-06,7.3,
BEL,HUR,WOMEN,PC_LF,M,2008-07,7.9,
BEL,HUR,WOMEN,PC_LF,M,2008-08,8,
BEL,HUR,WOMEN,PC_LF,M,2008-09,7.9,
BEL,HUR,WOMEN,PC_LF,M,2008-10,7.8,
BEL,HUR,WOMEN,PC_LF,M,2008-11,7.6,
BEL,HUR,WOMEN,PC_LF,M,2008-12,7.9,B
BEL,HUR,WOMEN,PC_LF,M,2009-01,8.4,
BEL,HUR,WOMEN,PC_LF,M,2009-02,8.3,
BEL,HUR,WOMEN,PC_LF,M,2009-03,8.1,
BEL,HUR,WOMEN,PC_LF,M,2009-04,7.9,
BEL,HUR,WOMEN,PC_LF,M,2009-05,7.7,
BEL,HUR,WOMEN,PC_LF,M,2009-06,8,
BEL,HUR,WOMEN,PC_LF,M,2009-07,8.3,
BEL,HUR,WOMEN,PC_LF,M,2009-08,8.4,
BEL,HUR,WOMEN,PC_LF,M,2009-09,8.4,
BEL,HUR,WOMEN,PC_LF,M,2009-10,8.1,
BEL,HUR,WOMEN,PC_LF,M,2009-11,8.1,
BEL,HUR,WOMEN,PC_LF,M,2009-12,8.5,
BEL,HUR,WOMEN,PC_LF,M,2010-01,9.1,
BEL,HUR,WOMEN,PC_LF,M,2010-02,9,
BEL,HUR,WOMEN,PC_LF,M,2010-03,8.8,
BEL,HUR,WOMEN,PC_LF,M,2010-04,8.7,
BEL,HUR,WOMEN,PC_LF,M,2010-05,8.6,
BEL,HUR,WOMEN,PC_LF,M,2010-06,8.6,
BEL,HUR,WOMEN,PC_LF,M,2010-07,8.6,
BEL,HUR,WOMEN,PC_LF,M,2010-08,8.6,
BEL,HUR,WOMEN,PC_LF,M,2010-09,8.5,
BEL,HUR,WOMEN,PC_LF,M,2010-10,8.5,
BEL,HUR,WOMEN,PC_LF,M,2010-11,8.3,
BEL,HUR,WOMEN,PC_LF,M,2010-12,7.9,
BEL,HUR,WOMEN,PC_LF,M,2011-01,7.2,
BEL,HUR,WOMEN,PC_LF,M,2011-02,6.8,
BEL,HUR,WOMEN,PC_LF,M,2011-03,6.7,
BEL,HUR,WOMEN,PC_LF,M,2011-04,6.9,
BEL,HUR,WOMEN,PC_LF,M,2011-05,7.2,
BEL,HUR,WOMEN,PC_LF,M,2011-06,7.3,
BEL,HUR,WOMEN,PC_LF,M,2011-07,7.5,
BEL,HUR,WOMEN,PC_LF,M,2011-08,7.6,
BEL,HUR,WOMEN,PC_LF,M,2011-09,7.6,
BEL,HUR,WOMEN,PC_LF,M,2011-10,7.4,
BEL,HUR,WOMEN,PC_LF,M,2011-11,7.3,
BEL,HUR,WOMEN,PC_LF,M,2011-12,7.2,
BEL,HUR,WOMEN,PC_LF,M,2012-01,7.3,
BEL,HUR,WOMEN,PC_LF,M,2012-02,7.3,
BEL,HUR,WOMEN,PC_LF,M,2012-03,7.3,
BEL,HUR,WOMEN,PC_LF,M,2012-04,7.4,
BEL,HUR,WOMEN,PC_LF,M,2012-05,7.5,
BEL,HUR,WOMEN,PC_LF,M,2012-06,7.5,
BEL,HUR,WOMEN,PC_LF,M,2012-07,7.5,
BEL,HUR,WOMEN,PC_LF,M,2012-08,7.5,
BEL,HUR,WOMEN,PC_LF,M,2012-09,7.5,
BEL,HUR,WOMEN,PC_LF,M,2012-10,7.6,
BEL,HUR,WOMEN,PC_LF,M,2012-11,7.7,
BEL,HUR,WOMEN,PC_LF,M,2012-12,7.9,
BEL,HUR,WOMEN,PC_LF,M,2013-01,8.1,
BEL,HUR,WOMEN,PC_LF,M,2013-02,8.2,
BEL,HUR,WOMEN,PC_LF,M,2013-03,8.3,
BEL,HUR,WOMEN,PC_LF,M,2013-04,8.4,
BEL,HUR,WOMEN,PC_LF,M,2013-05,8.4,
BEL,HUR,WOMEN,PC_LF,M,2013-06,8.3,
BEL,HUR,WOMEN,PC_LF,M,2013-07,8.1,
BEL,HUR,WOMEN,PC_LF,M,2013-08,8.1,
BEL,HUR,WOMEN,PC_LF,M,2013-09,8.1,
BEL,HUR,WOMEN,PC_LF,M,2013-10,8.3,
BEL,HUR,WOMEN,PC_LF,M,2013-11,8.4,
BEL,HUR,WOMEN,PC_LF,M,2013-12,8.4,
BEL,HUR,WOMEN,PC_LF,M,2014-01,8.4,
BEL,HUR,WOMEN,PC_LF,M,2014-02,8.2,
BEL,HUR,WOMEN,PC_LF,M,2014-03,7.9,
BEL,HUR,WOMEN,PC_LF,M,2014-04,7.7,
BEL,HUR,WOMEN,PC_LF,M,2014-05,7.6,
BEL,HUR,WOMEN,PC_LF,M,2014-06,7.7,
BEL,HUR,WOMEN,PC_LF,M,2014-07,7.9,
BEL,HUR,WOMEN,PC_LF,M,2014-08,8.1,
BEL,HUR,WOMEN,PC_LF,M,2014-09,8.3,
BEL,HUR,WOMEN,PC_LF,M,2014-10,8.5,
BEL,HUR,WOMEN,PC_LF,M,2014-11,8.5,
BEL,HUR,WOMEN,PC_LF,M,2014-12,8.5,
BEL,HUR,WOMEN,PC_LF,M,2015-01,8.3,
BEL,HUR,WOMEN,PC_LF,M,2015-02,8.2,
BEL,HUR,WOMEN,PC_LF,M,2015-03,7.9,
BEL,HUR,WOMEN,PC_LF,M,2015-04,7.6,
BEL,HUR,WOMEN,PC_LF,M,2015-05,7.4,
BEL,HUR,WOMEN,PC_LF,M,2015-06,7.4,
BEL,HUR,WOMEN,PC_LF,M,2015-07,7.5,
BEL,HUR,WOMEN,PC_LF,M,2015-08,7.6,
BEL,HUR,WOMEN,PC_LF,M,2015-09,7.9,
BEL,HUR,WOMEN,PC_LF,M,2015-10,8.3,
BEL,HUR,WOMEN,PC_LF,M,2015-11,8.4,
BEL,HUR,WOMEN,PC_LF,M,2015-12,8.3,
BEL,HUR,WOMEN,PC_LF,M,2016-01,7.9,
BEL,HUR,WOMEN,PC_LF,M,2016-02,7.8,
BEL,HUR,WOMEN,PC_LF,M,2016-03,7.9,
BEL,HUR,WOMEN,PC_LF,M,2016-04,8.2,
BEL,HUR,WOMEN,PC_LF,M,2016-05,8.3,
BEL,HUR,WOMEN,PC_LF,M,2016-06,8.2,
BEL,HUR,WOMEN,PC_LF,M,2016-07,7.9,
BEL,HUR,WOMEN,PC_LF,M,2016-08,7.6,
BEL,HUR,WOMEN,PC_LF,M,2016-09,7.2,
BEL,HUR,WOMEN,PC_LF,M,2016-10,6.8,
BEL,HUR,WOMEN,PC_LF,M,2016-11,6.8,
BEL,HUR,WOMEN,PC_LF,M,2016-12,7.1,B
BEL,HUR,WOMEN,PC_LF,M,2017-01,7.9,
BEL,HUR,WOMEN,PC_LF,M,2017-02,8.3,
BEL,HUR,WOMEN,PC_LF,M,2017-03,8.2,
BEL,HUR,WOMEN,PC_LF,M,2017-04,7.6,
BEL,HUR,WOMEN,PC_LF,M,2017-05,7.2,
BEL,HUR,WOMEN,PC_LF,M,2017-06,7,
BEL,HUR,WOMEN,PC_LF,M,2017-07,6.8,
BEL,HUR,WOMEN,PC_LF,M,2017-08,6.7,
BEL,HUR,WOMEN,PC_LF,M,2017-09,6.6,
BEL,HUR,WOMEN,PC_LF,M,2017-10,6.7,
BEL,HUR,WOMEN,PC_LF,M,2017-11,6.5,
BEL,HUR,WOMEN,PC_LF,M,2017-12,6.2,
BEL,HUR,WOMEN,PC_LF,M,2018-01,5.9,
BEL,HUR,WOMEN,PC_LF,M,2018-02,5.7,
BEL,HUR,WOMEN,PC_LF,M,2018-03,5.8,
BEL,HUR,WOMEN,PC_LF,M,2018-04,6.1,
BEL,HUR,WOMEN,PC_LF,M,2018-05,6.1,
BEL,HUR,WOMEN,PC_LF,M,2018-06,5.8,
BEL,HUR,WOMEN,PC_LF,M,2018-07,5.3,
BEL,HUR,WOMEN,PC_LF,M,2018-08,5,
BEL,HUR,WOMEN,PC_LF,M,2018-09,5.1,
BEL,HUR,WOMEN,PC_LF,M,2018-10,5.4,
BEL,HUR,WOMEN,PC_LF,M,2018-11,5.5,
BEL,HUR,WOMEN,PC_LF,M,2018-12,5.5,
BEL,HUR,WOMEN,PC_LF,M,2019-01,5.2,
BEL,HUR,WOMEN,PC_LF,M,2019-02,5,
BEL,HUR,WOMEN,PC_LF,M,2019-03,5,
BEL,HUR,WOMEN,PC_LF,M,2019-04,5.1,
BEL,HUR,WOMEN,PC_LF,M,2019-05,5.1,
BEL,HUR,WOMEN,PC_LF,M,2019-06,5.1,
BEL,HUR,WOMEN,PC_LF,M,2019-07,5,
BEL,HUR,WOMEN,PC_LF,M,2019-08,4.9,
BEL,HUR,WOMEN,PC_LF,M,2019-09,4.9,
BEL,HUR,WOMEN,PC_LF,M,2019-10,4.9,
BEL,HUR,WOMEN,PC_LF,M,2019-11,4.9,
BEL,HUR,WOMEN,PC_LF,M,2019-12,4.9,
BEL,HUR,WOMEN,PC_LF,M,2020-01,5,
BEL,HUR,WOMEN,PC_LF,M,2020-02,5,
BEL,HUR,WOMEN,PC_LF,M,2020-03,4.9,
BEL,HUR,WOMEN,PC_LF,M,2020-04,4.8,
BEL,HUR,WOMEN,PC_LF,M,2020-05,4.9,
BEL,HUR,WOMEN,PC_LF,M,2020-06,5.3,
BEL,HUR,WOMEN,PC_LF,M,2020-07,5.9,
BEL,HUR,WOMEN,PC_LF,M,2020-08,6.3,
BEL,HUR,WOMEN,PC_LF,M,2020-09,6.2,
BEL,HUR,WOMEN,PC_LF,M,2020-10,5.8,
BEL,HUR,WOMEN,PC_LF,M,2020-11,5.8,
BEL,HUR,WOMEN,PC_LF,M,2020-12,6,
BEL,HUR,WOMEN,PC_LF,M,2021-01,6.5,
BEL,HUR,WOMEN,PC_LF,M,2021-02,6.8,
BEL,HUR,WOMEN,PC_LF,M,2021-03,6.8,
BEL,HUR,WOMEN,PC_LF,M,2021-04,6.6,
BEL,HUR,WOMEN,PC_LF,M,2021-05,6.4,
BEL,HUR,WOMEN,PC_LF,M,2021-06,6.2,
BEL,HUR,WOMEN,PC_LF,M,2021-07,5.9,
BEL,HUR,WOMEN,PC_LF,M,2021-08,5.6,
BEL,HUR,WOMEN,PC_LF,M,2021-09,5.3,
BEL,HUR,WOMEN,PC_LF,M,2021-10,5,
BEL,HUR,WOMEN,PC_LF,M,2021-11,4.7,
BEL,HUR,WOMEN,PC_LF,M,2021-12,4.6,
BEL,HUR,WOMEN,PC_LF,M,2022-01,4.5,
BEL,HUR,WOMEN,PC_LF,M,2022-02,4.5,
BEL,HUR,WOMEN,PC_LF,M,2022-03,4.6,
BEL,HUR,WOMEN,PC_LF,M,2022-04,4.6,
CZE,HUR,MEN,PC_LF,M,1993-01,3.7,
CZE,HUR,MEN,PC_LF,M,1993-02,3.6,
CZE,HUR,MEN,PC_LF,M,1993-03,3.5,
CZE,HUR,MEN,PC_LF,M,1993-04,3.5,
CZE,HUR,MEN,PC_LF,M,1993-05,3.5,
CZE,HUR,MEN,PC_LF,M,1993-06,3.3,
CZE,HUR,MEN,PC_LF,M,1993-07,3.4,
CZE,HUR,MEN,PC_LF,M,1993-08,3.4,
CZE,HUR,MEN,PC_LF,M,1993-09,3.1,
CZE,HUR,MEN,PC_LF,M,1993-10,3.4,
CZE,HUR,MEN,PC_LF,M,1993-11,3.2,
CZE,HUR,MEN,PC_LF,M,1993-12,3.2,
CZE,HUR,MEN,PC_LF,M,1994-01,3.2,
CZE,HUR,MEN,PC_LF,M,1994-02,3.3,
CZE,HUR,MEN,PC_LF,M,1994-03,3.3,
CZE,HUR,MEN,PC_LF,M,1994-04,3.7,
CZE,HUR,MEN,PC_LF,M,1994-05,3.5,
CZE,HUR,MEN,PC_LF,M,1994-06,3.5,
CZE,HUR,MEN,PC_LF,M,1994-07,3.6,
CZE,HUR,MEN,PC_LF,M,1994-08,3.7,
CZE,HUR,MEN,PC_LF,M,1994-09,3.9,
CZE,HUR,MEN,PC_LF,M,1994-10,3.8,
